stkcd_01,reptdt,repart,relation,trasub,direction,repttype,isam,pannrsm,repat,corebs,site,year,prvn_01,pftn_01,indusb_01,indcodeb_01,coname_cn_01,listplte,coname_cn,prvn_02,pftn_02,period
900948,2017-12-31,内蒙古伊泰北牧田园资源开发有限公司,03,1.0,1.0,1.0,8310000.0,1.0,13,,,2017,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2017-12-31,关键管理人员,09,1.0,2.0,1.0,9480700.0,1.0,20,,,2017,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2017-12-31,"内蒙古伊泰准东铁路有限责任公司,广博汇通融资租赁(深圳)有限公司",11,2.0,3.0,1.0,150000000.0,0.24630541871921183,02,,,2017,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2017-12-31,"伊泰新疆能源有限公司,广博汇通融资租赁有限公司",11,2.0,3.0,1.0,129000000.0,0.21182266009852216,02,,,2017,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2017-12-31,"伊泰新疆能源有限公司,广博汇通融资租赁(深圳)有限公司",11,2.0,3.0,1.0,150000000.0,0.24630541871921183,02,,,2017,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2017-12-31,"伊泰新疆能源有限公司,广博汇通融资租赁有限公司",11,2.0,3.0,1.0,180000000.0,0.2955665024630542,02,,,2017,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2017-12-31,"伊泰新疆能源有限公司,广博汇通融资租赁(深圳)有限公司",11,2.0,3.0,1.0,7270951.09,0.6088790908633582,07,,,2017,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2017-12-31,"伊泰新疆能源有限公司,广博汇通融资租赁有限公司",11,2.0,3.0,1.0,4670584.1,0.3911209091366417,07,,,2017,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古伊泰信息技术有限公司,03,1.0,2.0,1.0,41970600.0,0.034093728224638145,03,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古自治区机械设备成套有限责任公司,12,1.0,2.0,1.0,4273800.0,0.003471710570886728,03,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,中科合成油内蒙古有限公司,03,1.0,2.0,1.0,277972300.0,0.0883625228386638,01,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,中科合成油工程股份有限公司,03,1.0,2.0,1.0,57152200.0,0.018167682815085826,01,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古伊泰集团有限公司,01,1.0,2.0,1.0,2658678500.0,0.8451473030834886,01,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,兖州煤业鄂尔多斯能化有限公司,12,1.0,2.0,1.0,76414500.0,0.024290830422509995,01,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,科领环保股份有限公司,03,1.0,2.0,1.0,24787800.0,0.02013572635336844,03,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古伊泰北牧田园资源开发有限公司,03,1.0,2.0,1.0,370800.0,0.00011787082190771,01,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古伊泰北牧田园高新科技有限公司,03,1.0,2.0,1.0,128500.0,4.084789809908505e-05,01,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古伊泰西部煤业有限责任公司,03,1.0,2.0,1.0,30870100.0,0.009813063806292337,01,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古伊泰新能源开发有限公司,03,1.0,2.0,1.0,28839600.0,0.009167603439831697,01,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,鄂尔多斯市伊泰水务有限责任公司,06,1.0,2.0,1.0,11666800.0,0.003708671264921443,01,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古伊泰生态农业有限公司,03,1.0,2.0,1.0,3718000.0,0.0011818870438318927,01,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,伊古道(北京)食品营销有限公司鄂尔多斯市分公司,03,1.0,2.0,1.0,5400.0,1.71656536758801e-06,01,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,蒙冀铁路有限责任公司,07,1.0,2.0,1.0,1159937600.0,0.9422452214630964,03,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古伊泰煤基新材料研究院有限公司,03,1.0,2.0,1.0,66000.0,5.361338801032431e-05,03,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古伊泰西部煤业有限责任公司,03,1.0,1.0,1.0,4400.0,8.621144021893003e-06,01,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古京泰发电有限责任公司,07,1.0,1.0,1.0,223820700.0,0.4385432931320244,01,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,中科合成油内蒙古有限公司,03,1.0,1.0,1.0,13466800.0,0.026386186889551976,01,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古蒙泰不连沟煤业有限责任公司,12,1.0,1.0,1.0,99285100.0,0.881673708682548,03,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古伊泰集团有限公司宏景塔二矿,01,1.0,1.0,1.0,13272600.0,0.11786363176206689,03,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,科领环保股份有限公司,03,1.0,1.0,1.0,6310200.0,1.0,02,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古伊泰同达煤炭有限责任公司,07,1.0,1.0,1.0,9876500.0,0.019351529302778694,01,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古伊泰北牧田园资源开发有限公司,03,1.0,1.0,1.0,18325300.0,0.035905693305544516,01,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古京隆发电有限责任公司,12,1.0,1.0,1.0,71854600.0,0.14078837618988932,01,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古伊泰新能源开发有限公司,03,1.0,1.0,1.0,311700.0,0.0006107296799145566,01,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,中科合成油技术有限公司,03,1.0,1.0,1.0,52100.0,0.0004626595553850553,03,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,中科合成油内蒙古技术研究院有限公司,03,1.0,1.0,1.0,16400.0,3.21333549906921e-05,01,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,广博汇通融资租赁(深圳)有限公司,03,1.0,2.0,1.0,7500000.0,0.45454545454545453,07,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,广博汇通融资租赁有限公司,03,1.0,2.0,1.0,9000000.0,0.5454545454545454,07,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古蒙泰不连沟煤业有限责任公司,12,1.0,2.0,1.0,19197000.0,0.008544677201946184,06,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古蒙泰不连沟煤业有限责任公司,12,1.0,2.0,1.0,20340096.04,0.009053474757430008,06,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古蒙泰不连沟煤业有限责任公司,12,1.0,2.0,1.0,118371200.0,0.05268759149903694,06,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古伊泰集团有限公司,01,1.0,2.0,1.0,9238520.0,0.004112109768386928,06,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古蒙泰不连沟煤业有限责任公司,12,1.0,2.0,1.0,186726400.0,0.08311282039284701,06,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古蒙泰不连沟煤业有限责任公司,12,1.0,2.0,1.0,21673600.0,0.009647023795598314,06,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古蒙泰不连沟煤业有限责任公司,12,1.0,2.0,1.0,28134000.0,0.012522578965440118,06,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古伊泰集团有限公司,01,1.0,2.0,1.0,291000000.0,0.12952550220171588,06,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古伊泰集团有限公司,01,1.0,2.0,1.0,46016000.0,0.020481943330976488,06,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古伊泰集团有限公司,01,1.0,2.0,1.0,36000000.0,0.01602377346825351,06,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古伊泰集团有限公司,01,1.0,2.0,1.0,84000000.0,0.03738880475925819,06,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古伊泰集团有限公司,01,1.0,2.0,1.0,98000000.0,0.04362027221913455,06,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古伊泰集团有限公司,01,1.0,2.0,1.0,1067220000.0,0.4750247644663753,06,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古伊泰集团有限公司,01,1.0,2.0,1.0,93100000.0,0.04143925860817783,06,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古伊泰集团有限公司,01,1.0,2.0,1.0,88200000.0,0.0392582449972211,06,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古伊泰集团有限公司,01,1.0,2.0,1.0,1862000.0,0.0008287851721635566,06,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古伊泰集团有限公司,01,1.0,2.0,1.0,26313000.0,0.011712043090837627,06,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古伊泰集团有限公司,01,1.0,2.0,1.0,11270000.0,0.005016331305200474,06,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古伊泰集团有限公司,01,1.0,2.0,1.0,1000000.0,1.0,13,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,关键管理人员,09,1.0,2.0,1.0,14709000.0,1.0,20,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古伊泰集团财务有限公司,12,1.0,1.0,1.0,148204770757.6,0.9997521769943312,05,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古伊泰集团财务有限公司,12,1.0,2.0,1.0,2400000000.0,0.9540941044306764,05,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古伊泰集团财务有限公司,12,1.0,1.0,1.0,36737656.18,0.0002478230056689372,05,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古伊泰集团财务有限公司,12,1.0,2.0,1.0,115475139.04,0.045905895569323604,05,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2018-12-31,内蒙古伊泰广联煤化有限责任公司,03,1.0,1.0,1.0,172696700.0,0.33837343700128397,01,,,2018,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2019-12-31,内蒙古伊泰集团有限公司,01,1.0,1.0,1.0,500000000.0,0.5,06,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2019,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2019-12-31,内蒙古伊泰集团有限公司,01,1.0,1.0,1.0,500000000.0,0.5,06,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2019,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2019-12-31,内蒙古伊泰集团有限公司,01,1.0,2.0,1.0,24000000.0,0.005179277108167256,06,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2019,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2019-12-31,内蒙古伊泰集团有限公司,01,1.0,2.0,1.0,56000000.0,0.01208497991905693,06,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2019,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2019-12-31,内蒙古伊泰集团有限公司,01,1.0,2.0,1.0,298000000.0,0.0643093574264101,06,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2019,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2019-12-31,内蒙古伊泰集团有限公司,01,1.0,2.0,1.0,175000000.0,0.03776556224705291,06,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2019,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2019-12-31,内蒙古伊泰集团有限公司,01,1.0,2.0,1.0,58800000.0,0.012689228915009777,06,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2019,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2019-12-31,内蒙古伊泰集团有限公司,01,1.0,2.0,1.0,93100000.0,0.020091279115432147,06,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2019,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2019-12-31,内蒙古伊泰集团有限公司,01,1.0,2.0,1.0,25235000.0,0.0054457940760250295,06,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2019,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2019-12-31,内蒙古伊泰集团有限公司,01,1.0,2.0,1.0,8330000.0,0.0017976407629597185,06,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2019,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2019-12-31,内蒙古伊泰集团有限公司,01,1.0,2.0,1.0,200000000.0,0.043160642568060466,06,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2019,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2019-12-31,内蒙古伊泰集团有限公司,01,1.0,2.0,1.0,1519800000.0,0.3279777228746915,06,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2019,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2019-12-31,内蒙古伊泰集团有限公司,01,1.0,2.0,1.0,700000000.0,0.15106224898821163,06,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2019,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2019-12-31,内蒙古伊泰集团有限公司,01,1.0,2.0,1.0,20700000.0,0.004467126505794258,06,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2019,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2019-12-31,内蒙古伊泰集团有限公司,01,1.0,2.0,1.0,49000000.0,0.010574357429174815,06,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2019,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2019-12-31,内蒙古伊泰集团有限公司,01,1.0,2.0,1.0,529200000.0,0.114203060235088,06,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2019,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2019-12-31,内蒙古伊泰集团有限公司,01,1.0,2.0,1.0,78400000.0,0.016918971886679703,06,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2019,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2019-12-31,内蒙古伊泰集团有限公司,01,1.0,2.0,1.0,98000000.0,0.02114871485834963,06,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2019,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2019-12-31,内蒙古伊泰集团有限公司,01,1.0,2.0,1.0,8820000.0,0.0019033843372514665,06,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2019,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2019-12-31,内蒙古伊泰集团有限公司,01,1.0,2.0,1.0,38808000.0,0.008374891083906454,06,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2019,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2019-12-31,内蒙古伊泰集团有限公司,01,1.0,2.0,1.0,40572000.0,0.008755567951356746,06,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2019,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2019-12-31,内蒙古伊泰集团有限公司,01,1.0,2.0,1.0,38808000.0,0.008374891083906454,06,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2019,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2019-12-31,内蒙古伊泰集团有限公司,01,1.0,2.0,1.0,44100000.0,0.009516921686257333,06,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2019,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2019-12-31,内蒙古伊泰集团有限公司,01,1.0,2.0,1.0,29400000.0,0.006344614457504888,06,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2019,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
900948,2019-12-31,内蒙古伊泰集团有限公司,01,1.0,2.0,1.0,19600000.0,0.004229742971669926,06,原煤生产;原煤加工、运销、铁路建设运输;煤化工、煤化工产品销售,东胜区伊煤南路14号街坊区六中南,2019,内蒙古自治区,鄂尔多斯市,煤炭开采和洗选业,B06,内蒙古伊泰煤炭股份有限公司,主板,,,,Pre-COVID
