stkcd,reptdt,ralatedpartyid,repart,relation,trasub,direction,repat,isam,principl,rigicy,cogicy,number,prvn,indusb,listplte,period
603823,2024-12-31,-1.0,辉柏赫颜料制品(天津)有限公司,12,1.0,1.0,01,5973681.67,None,0.0,80.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,辉柏赫颜料制品(天津)有限公司,12,1.0,1.0,01,5973681.67,None,0.0,51.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,辉柏赫颜料制品(天津)有限公司,12,1.0,1.0,01,5973681.67,None,0.0,68.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,辉柏赫颜料制品(天津)有限公司,12,1.0,1.0,01,5973681.67,None,0.0,68.75,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,10413645.0,浙江百合航太复合材料有限公司,03,1.0,1.0,01,2322553.12,None,,,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,内蒙古源晟制钠科技有限公司,02,1.0,1.0,06,100000000.0,None,0.0,55.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,内蒙古源晟制钠科技有限公司,02,1.0,1.0,06,100000000.0,None,0.0,98.84,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,内蒙古源晟制钠科技有限公司,02,1.0,1.0,06,100000000.0,None,0.0,75.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,内蒙古源晟制钠科技有限公司,02,1.0,1.0,06,100000000.0,None,0.0,60.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,内蒙古源晟制钠科技有限公司,02,1.0,1.0,06,100000000.0,None,0.0,67.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,内蒙古源晟制钠科技有限公司,02,1.0,1.0,06,100000000.0,None,0.0,100.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,内蒙古源晟制钠科技有限公司,02,1.0,1.0,06,100000000.0,None,0.0,84.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,内蒙古源晟制钠科技有限公司,02,1.0,1.0,06,100000000.0,None,0.0,80.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,内蒙古源晟制钠科技有限公司,02,1.0,1.0,06,100000000.0,None,0.0,51.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,内蒙古源晟制钠科技有限公司,02,1.0,1.0,06,100000000.0,None,0.0,68.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,内蒙古源晟制钠科技有限公司,02,1.0,1.0,06,100000000.0,None,0.0,68.75,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,湖北彩丽新材料有限公司,02,1.0,1.0,06,10000000.0,None,0.0,55.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,湖北彩丽新材料有限公司,02,1.0,1.0,06,10000000.0,None,0.0,98.84,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,湖北彩丽新材料有限公司,02,1.0,1.0,06,10000000.0,None,0.0,75.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,湖北彩丽新材料有限公司,02,1.0,1.0,06,10000000.0,None,0.0,60.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,湖北彩丽新材料有限公司,02,1.0,1.0,06,10000000.0,None,0.0,67.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,湖北彩丽新材料有限公司,02,1.0,1.0,06,10000000.0,None,0.0,100.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,湖北彩丽新材料有限公司,02,1.0,1.0,06,10000000.0,None,0.0,84.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,湖北彩丽新材料有限公司,02,1.0,1.0,06,10000000.0,None,0.0,80.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,湖北彩丽新材料有限公司,02,1.0,1.0,06,10000000.0,None,0.0,51.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,湖北彩丽新材料有限公司,02,1.0,1.0,06,10000000.0,None,0.0,68.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,湖北彩丽新材料有限公司,02,1.0,1.0,06,10000000.0,None,0.0,68.75,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,"百合花控股有限公司,陈立荣,陈建南",11,1.0,2.0,06,60000000.0,None,0.0,55.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,"百合花控股有限公司,陈立荣,陈建南",11,1.0,2.0,06,60000000.0,None,0.0,98.84,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,"百合花控股有限公司,陈立荣,陈建南",11,1.0,2.0,06,60000000.0,None,0.0,75.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,"百合花控股有限公司,陈立荣,陈建南",11,1.0,2.0,06,60000000.0,None,0.0,60.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,"百合花控股有限公司,陈立荣,陈建南",11,1.0,2.0,06,60000000.0,None,0.0,67.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,"百合花控股有限公司,陈立荣,陈建南",11,1.0,2.0,06,60000000.0,None,0.0,100.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,"百合花控股有限公司,陈立荣,陈建南",11,1.0,2.0,06,60000000.0,None,0.0,84.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,"百合花控股有限公司,陈立荣,陈建南",11,1.0,2.0,06,60000000.0,None,0.0,80.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,"百合花控股有限公司,陈立荣,陈建南",11,1.0,2.0,06,60000000.0,None,0.0,51.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,"百合花控股有限公司,陈立荣,陈建南",11,1.0,2.0,06,60000000.0,None,0.0,68.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,"百合花控股有限公司,陈立荣,陈建南",11,1.0,2.0,06,60000000.0,None,0.0,68.75,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,"陈立荣,陈建南",11,1.0,2.0,06,165000000.0,None,0.0,55.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,"陈立荣,陈建南",11,1.0,2.0,06,165000000.0,None,0.0,98.84,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,"陈立荣,陈建南",11,1.0,2.0,06,165000000.0,None,0.0,75.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,"陈立荣,陈建南",11,1.0,2.0,06,165000000.0,None,0.0,60.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,"陈立荣,陈建南",11,1.0,2.0,06,165000000.0,None,0.0,67.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,"陈立荣,陈建南",11,1.0,2.0,06,165000000.0,None,0.0,100.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,"陈立荣,陈建南",11,1.0,2.0,06,165000000.0,None,0.0,84.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,"陈立荣,陈建南",11,1.0,2.0,06,165000000.0,None,0.0,80.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,"陈立荣,陈建南",11,1.0,2.0,06,165000000.0,None,0.0,51.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,"陈立荣,陈建南",11,1.0,2.0,06,165000000.0,None,0.0,68.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,"陈立荣,陈建南",11,1.0,2.0,06,165000000.0,None,0.0,68.75,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,101115954.0,百合花控股有限公司,01,1.0,2.0,06,110000000.0,None,64.45,0.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,关键管理人员,09,1.0,2.0,20,7845500.0,None,0.0,55.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,关键管理人员,09,1.0,2.0,20,7845500.0,None,0.0,98.84,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,关键管理人员,09,1.0,2.0,20,7845500.0,None,0.0,75.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,关键管理人员,09,1.0,2.0,20,7845500.0,None,0.0,60.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,关键管理人员,09,1.0,2.0,20,7845500.0,None,0.0,67.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,关键管理人员,09,1.0,2.0,20,7845500.0,None,0.0,100.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,关键管理人员,09,1.0,2.0,20,7845500.0,None,0.0,84.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,关键管理人员,09,1.0,2.0,20,7845500.0,None,0.0,80.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,关键管理人员,09,1.0,2.0,20,7845500.0,None,0.0,51.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,关键管理人员,09,1.0,2.0,20,7845500.0,None,0.0,68.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,关键管理人员,09,1.0,2.0,20,7845500.0,None,0.0,68.75,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,浙江百合实业集团有限公司,03,1.0,2.0,07,2600000.0,None,0.0,55.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,浙江百合实业集团有限公司,03,1.0,2.0,07,2600000.0,None,0.0,98.84,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,浙江百合实业集团有限公司,03,1.0,2.0,07,2600000.0,None,0.0,75.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,浙江百合实业集团有限公司,03,1.0,2.0,07,2600000.0,None,0.0,60.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,浙江百合实业集团有限公司,03,1.0,2.0,07,2600000.0,None,0.0,67.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,浙江百合实业集团有限公司,03,1.0,2.0,07,2600000.0,None,0.0,100.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,浙江百合实业集团有限公司,03,1.0,2.0,07,2600000.0,None,0.0,84.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,浙江百合实业集团有限公司,03,1.0,2.0,07,2600000.0,None,0.0,80.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,浙江百合实业集团有限公司,03,1.0,2.0,07,2600000.0,None,0.0,51.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,浙江百合实业集团有限公司,03,1.0,2.0,07,2600000.0,None,0.0,68.0,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603823,2024-12-31,-1.0,浙江百合实业集团有限公司,03,1.0,2.0,07,2600000.0,None,0.0,68.75,,浙江省,化学原料和化学制品制造业,主板,Post-COVID
603825,2024-12-31,-1.0,"上海华扬联众数字技术有限公司,上海擅美广告有限公司,苏同,冯康洁",11,1.0,2.0,06,53200000.0,None,29.38,0.0,,湖南省,互联网和相关服务,主板,Post-COVID
603825,2024-12-31,-1.0,"上海华扬联众数字技术有限公司,上海擅美广告有限公司,苏同,冯康洁",11,1.0,2.0,06,53200000.0,None,0.0,100.0,,湖南省,互联网和相关服务,主板,Post-COVID
603825,2024-12-31,-1.0,"上海华扬联众数字技术有限公司,上海擅美广告有限公司,苏同,冯康洁",11,1.0,2.0,06,53200000.0,None,0.0,51.0,,湖南省,互联网和相关服务,主板,Post-COVID
603825,2024-12-31,-1.0,"上海华扬联众数字技术有限公司,上海擅美广告有限公司,苏同,冯康洁",11,1.0,2.0,06,53200000.0,None,0.0,70.0,,湖南省,互联网和相关服务,主板,Post-COVID
603825,2024-12-31,-1.0,"上海华扬联众数字技术有限公司,上海擅美广告有限公司,苏同,冯康洁",11,1.0,2.0,06,53200000.0,None,0.0,80.0,,湖南省,互联网和相关服务,主板,Post-COVID
603825,2024-12-31,-1.0,"上海华扬联众数字技术有限公司,上海擅美广告有限公司,苏同,冯康洁",11,1.0,2.0,06,53200000.0,None,0.0,81.0,,湖南省,互联网和相关服务,主板,Post-COVID
603825,2024-12-31,-1.0,"上海华扬联众数字技术有限公司,上海擅美广告有限公司,苏同,冯康洁",11,1.0,2.0,06,53200000.0,None,0.0,66.0,,湖南省,互联网和相关服务,主板,Post-COVID
603825,2024-12-31,-1.0,"上海华扬联众数字技术有限公司,上海擅美广告有限公司,苏同,冯康洁",11,1.0,2.0,06,53200000.0,None,0.0,40.0,,湖南省,互联网和相关服务,主板,Post-COVID
603826,2024-12-31,-1.0,谢超,08,1.0,2.0,05,60000000.0,03,0.0,100.0,,福建省,非金属矿物制品业,主板,Post-COVID
603826,2024-12-31,-1.0,谢超,08,1.0,2.0,05,60000000.0,03,0.0,51.0,,福建省,非金属矿物制品业,主板,Post-COVID
603826,2024-12-31,-1.0,谢超,08,1.0,2.0,05,60000000.0,03,0.0,55.5,,福建省,非金属矿物制品业,主板,Post-COVID
603826,2024-12-31,10559370.0,正太互联科技有限责任公司,12,1.0,2.0,01,2000000.0,None,0.0,100.0,,福建省,非金属矿物制品业,主板,Post-COVID
603826,2024-12-31,-1.0,关键管理人员,09,1.0,2.0,20,5516500.0,None,0.0,100.0,,福建省,非金属矿物制品业,主板,Post-COVID
603826,2024-12-31,-1.0,关键管理人员,09,1.0,2.0,20,5516500.0,None,0.0,51.0,,福建省,非金属矿物制品业,主板,Post-COVID
603826,2024-12-31,-1.0,关键管理人员,09,1.0,2.0,20,5516500.0,None,0.0,55.5,,福建省,非金属矿物制品业,主板,Post-COVID
603826,2024-12-31,-1.0,谢秉昆,01,1.0,2.0,05,331790900.0,None,0.0,100.0,,福建省,非金属矿物制品业,主板,Post-COVID
603826,2024-12-31,-1.0,谢秉昆,01,1.0,2.0,05,331790900.0,None,0.0,51.0,,福建省,非金属矿物制品业,主板,Post-COVID
603826,2024-12-31,-1.0,谢秉昆,01,1.0,2.0,05,331790900.0,None,0.0,55.5,,福建省,非金属矿物制品业,主板,Post-COVID
603828,2024-12-31,10467217.0,苏州柯依迪装配式建筑有限公司,02,1.0,1.0,06,50000000.0,None,0.0,100.0,,江苏省,建筑装饰和其他建筑业,主板,Post-COVID
603828,2024-12-31,10329565.0,苏州柯利达光电幕墙有限公司,02,1.0,1.0,06,50000000.0,None,0.0,100.0,,江苏省,建筑装饰和其他建筑业,主板,Post-COVID
603829,2024-12-31,10118237.0,上海电器股份有限公司人民电器厂,10,1.0,2.0,01,3078344.07,None,,,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,常州顶锐电器有限公司,12,1.0,2.0,01,1663694.95,None,0.0,66.67,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,常州顶锐电器有限公司,12,1.0,2.0,01,1663694.95,None,0.0,100.0,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,常州顶锐电器有限公司,12,1.0,2.0,01,1663694.95,None,0.0,51.0,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,常州顶锐电器有限公司,12,1.0,2.0,01,1663694.95,None,0.0,60.0,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,常州顶锐电器有限公司,12,1.0,2.0,01,1663694.95,None,0.0,50.5,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,常州顶锐电器有限公司,12,1.0,2.0,01,1663694.95,None,0.0,30.6,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,常州顶锐电器有限公司,12,1.0,2.0,01,1663694.95,None,0.0,83.3,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,常州顶锐电器有限公司,12,1.0,2.0,01,1663694.95,None,0.0,70.0,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,乐清竞取电气有限公司,07,1.0,2.0,01,1759747.67,None,0.0,66.67,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,乐清竞取电气有限公司,07,1.0,2.0,01,1759747.67,None,0.0,100.0,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,乐清竞取电气有限公司,07,1.0,2.0,01,1759747.67,None,0.0,51.0,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,乐清竞取电气有限公司,07,1.0,2.0,01,1759747.67,None,0.0,60.0,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,乐清竞取电气有限公司,07,1.0,2.0,01,1759747.67,None,0.0,50.5,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,乐清竞取电气有限公司,07,1.0,2.0,01,1759747.67,None,0.0,30.6,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,乐清竞取电气有限公司,07,1.0,2.0,01,1759747.67,None,0.0,83.3,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,乐清竞取电气有限公司,07,1.0,2.0,01,1759747.67,None,0.0,70.0,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,常州聚来欣电子线缆有限公司,12,1.0,2.0,01,819567.9,None,0.0,66.67,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,常州聚来欣电子线缆有限公司,12,1.0,2.0,01,819567.9,None,0.0,100.0,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,常州聚来欣电子线缆有限公司,12,1.0,2.0,01,819567.9,None,0.0,51.0,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,常州聚来欣电子线缆有限公司,12,1.0,2.0,01,819567.9,None,0.0,60.0,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,常州聚来欣电子线缆有限公司,12,1.0,2.0,01,819567.9,None,0.0,50.5,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,常州聚来欣电子线缆有限公司,12,1.0,2.0,01,819567.9,None,0.0,30.6,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,常州聚来欣电子线缆有限公司,12,1.0,2.0,01,819567.9,None,0.0,83.3,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,常州聚来欣电子线缆有限公司,12,1.0,2.0,01,819567.9,None,0.0,70.0,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,10394977.0,七星电气股份有限公司,12,1.0,2.0,01,1172106.23,None,,,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,10241188.0,上海电器科学研究所(集团)有限公司,10,1.0,2.0,01,939473.59,None,,,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,10443349.0,上海电科文化传播有限公司,12,1.0,2.0,03,82830.2,None,,,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,10451140.0,常州迪普医疗器械科技有限公司,10,1.0,2.0,01,177.0,None,,,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,10546550.0,福州亿力电器设备有限公司,02,1.0,1.0,01,4288392.15,None,,,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,10832223.0,思贝尔电气有限公司,12,1.0,1.0,01,2462777.72,None,,,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,101251664.0,常州帮吾充新能源科技有限公司,07,1.0,1.0,01,76991.16,None,,,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,10914572.0,上海量乘机电科技有限公司,12,1.0,1.0,03,64839.25,None,,,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,"谈行,龚伟,江苏汉凌控股集团有限公司",11,1.0,2.0,06,60000000.0,None,0.0,66.67,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,"谈行,龚伟,江苏汉凌控股集团有限公司",11,1.0,2.0,06,60000000.0,None,0.0,100.0,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,"谈行,龚伟,江苏汉凌控股集团有限公司",11,1.0,2.0,06,60000000.0,None,0.0,51.0,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,"谈行,龚伟,江苏汉凌控股集团有限公司",11,1.0,2.0,06,60000000.0,None,0.0,60.0,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,"谈行,龚伟,江苏汉凌控股集团有限公司",11,1.0,2.0,06,60000000.0,None,0.0,50.5,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,"谈行,龚伟,江苏汉凌控股集团有限公司",11,1.0,2.0,06,60000000.0,None,0.0,30.6,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,"谈行,龚伟,江苏汉凌控股集团有限公司",11,1.0,2.0,06,60000000.0,None,0.0,83.3,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,"谈行,龚伟,江苏汉凌控股集团有限公司",11,1.0,2.0,06,60000000.0,None,0.0,70.0,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,"谈行,龚伟",11,1.0,2.0,06,20000000.0,None,0.0,66.67,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,"谈行,龚伟",11,1.0,2.0,06,20000000.0,None,0.0,100.0,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,"谈行,龚伟",11,1.0,2.0,06,20000000.0,None,0.0,51.0,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,"谈行,龚伟",11,1.0,2.0,06,20000000.0,None,0.0,60.0,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,"谈行,龚伟",11,1.0,2.0,06,20000000.0,None,0.0,50.5,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,"谈行,龚伟",11,1.0,2.0,06,20000000.0,None,0.0,30.6,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,"谈行,龚伟",11,1.0,2.0,06,20000000.0,None,0.0,83.3,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,"谈行,龚伟",11,1.0,2.0,06,20000000.0,None,0.0,70.0,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,谈行,01,1.0,2.0,06,81000000.0,None,0.0,66.67,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,谈行,01,1.0,2.0,06,81000000.0,None,0.0,100.0,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,谈行,01,1.0,2.0,06,81000000.0,None,0.0,51.0,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,谈行,01,1.0,2.0,06,81000000.0,None,0.0,60.0,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,谈行,01,1.0,2.0,06,81000000.0,None,0.0,50.5,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,谈行,01,1.0,2.0,06,81000000.0,None,0.0,30.6,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,谈行,01,1.0,2.0,06,81000000.0,None,0.0,83.3,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,谈行,01,1.0,2.0,06,81000000.0,None,0.0,70.0,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,臧文明,01,1.0,2.0,06,50000000.0,None,0.0,66.67,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,臧文明,01,1.0,2.0,06,50000000.0,None,0.0,100.0,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,臧文明,01,1.0,2.0,06,50000000.0,None,0.0,51.0,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,臧文明,01,1.0,2.0,06,50000000.0,None,0.0,60.0,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,臧文明,01,1.0,2.0,06,50000000.0,None,0.0,50.5,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,臧文明,01,1.0,2.0,06,50000000.0,None,0.0,30.6,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,臧文明,01,1.0,2.0,06,50000000.0,None,0.0,83.3,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,臧文明,01,1.0,2.0,06,50000000.0,None,0.0,70.0,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,10451436.0,常州市洛辉投资有限公司,05,1.0,2.0,06,10000000.0,None,,,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,关键管理人员,09,1.0,2.0,20,4946143.57,None,0.0,66.67,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,关键管理人员,09,1.0,2.0,20,4946143.57,None,0.0,100.0,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,关键管理人员,09,1.0,2.0,20,4946143.57,None,0.0,51.0,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,关键管理人员,09,1.0,2.0,20,4946143.57,None,0.0,60.0,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,关键管理人员,09,1.0,2.0,20,4946143.57,None,0.0,50.5,,江苏省,电气机械和器材制造业,主板,Post-COVID
603829,2024-12-31,-1.0,关键管理人员,09,1.0,2.0,20,4946143.57,None,0.0,30.6,,江苏省,电气机械和器材制造业,主板,Post-COVID
